,text,voice_id,is_correct
116,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAJBnV_Y0J_xUnoJ1-7JXbjiL8Eyo_1oAAJdBwACCy3ISuh05MuwWe7WHgQ,False
117,bu esa iste'molni oshirish paytida tabiiy gazni teng taqsimlash imkoniyatiga ega emasligini ma'lum qildi.,AwACAgIAAxkBAAJBoF_Y0LRmI5VTneAUQHgC4k-2FSAuAAJ3BwACCy3ISqo3IFMezrV-HgQ,False
118,U orqali Siz dunyoning ixtiyoriy nuqtasidagi elektron kutubxona ma`lumotlaridan foydalana olishingiz mumkin.,AwACAgIAAxkBAAJCdl_cWa2OPbLM1Tcjg-v_qLz_yimwAAJDCAACsrbhSo-13DNlq9UIHgQ,False
119,Yana bir qulay tomoni zarur ma`lumot nusxasini ko`chirib olishingiz mumkin.,AwACAgIAAxkBAAJCeF_cWbXtcxaov00GqsCgWhASgCU4AAJECAACsrbhStmmC01m2bQYHgQ,False
120,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgEAAxkBAAJCrl_dkqwUmz6_1oZPIhJgI38EmkPwAALxAAMZafFGuIo3MvHfq_QeBA,False
121,Konvertatsiya uch yildan beri erkin.,AwACAgIAAxkBAAJe3mAzbeUebx0FI7pE2uW_m5XipjhVAALQCQACchGYSe0Nis_UXqhhHgQ,False
122,Shu orada sudga noma'lum shaxs kirib kelib,AwACAgIAAxkBAAJ3KGAztdsHOGQ2Lbty9nanfMI9YGfIAAKiCwACqxugScYs4t69VD1CHgQ,False
123,Sen boʻlmaydi deysan,AwACAgIAAxkBAAKK1mAz6VBZV_ZKVlxWkOr-Z1B68INzAAIUDwAC-gWhSWRFUmURWrtwHgQ,True
124,"eh, sal uddabiron boʻlganingda oʻzim yozib berardim",AwACAgIAAxkBAAKLkmAz6qlLy_0mOxRU2697Skg8IiTWAAI5DwAC-gWhSR0UdYNYcDoVHgQ,True
125,Biz ketishni xech istamagan yagona joy,AwACAgIAAxkBAAEBwVRgOMMGYQABTQxdripDO2OZHzf1FYQAAuMKAAI3RclJ548kq8xZF1QeBA,True
126,"Shuningdek, boshqaruv matematik modelini yaratyapmiz.",AwACAgIAAxkBAAIBNl-g8VxM6IVFFhzVV9b3PDZiJwwsAAKWCAACAhoISdu6eZ0jpiBDHgQ,True
127,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAIBOV-g8VyrBbiFSDM_uZv6T1JQpjt1AALPCgACDwIISTH4nXpn2SxWHgQ,True
128,"Qisqasi, matematik bo’lmoqchi bo’lganlar tarix yoki falsafa o’qimasligi katta xato.",AwACAgIAAxkBAAILOF-hqIr10-m5m_3zAXg2xrlcocnMAAJACAAC-QoQSWui7I1xd3GNHgQ,True
129,Tabiat bizga imkonsiz narsalar sodir bo’lishi ehtimoli borligini o’rgatadi.,AwACAgIAAxkBAAIK-1-hp4pBKbVR78LJEoIhkC0fOY7wAAIiCAAC-QoQSb2y3zDi3ZNEHgQ,True
130,"Aprelda, endigina ellikni qoralaganida omonatini topshirdi",AwACAgIAAxkBAAIKul-hpk_Ctka5WaFGjRjEcCM_1qpzAAICCAAC-QoQSUppxcX1-fZbHgQ,True
131,Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAIKfF-hpWBHFKnavDwqrQM8h1J67bngAALmBwAC-QoQSQHq-cYZdwWJHgQ,True
132,AQSh moliya bozorlari bugun qip-qizil qonga belandi.,AwACAgIAAxkBAAIR_F-i_efSUstyj8zaZ0KCcXOSN_3CAAIWCwACauUZSfqaHqbixzobHgQ,True
133,Bu kutubxonaning elektron shaklidir.,AwACAgIAAxkBAAIBaV-g8XtMXjuSXhj8iN6akqKmztZgAAKaCAACAhoISaLBgrFRsDJKHgQ,True
134,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgEAAxkBAAIUZl-jjvTapLEz8K5IVbszIt6Cn8I4AAKkAAMKESFFxqHE6hRzycUeBA,True
135,Biroq bu ham navbatdagi hiyla edi,AwACAgIAAxkBAAIVFV-jtRUvCEa2-_It1McNbbgq9WF5AAIsCQACwJ8YSQo_SyT8OZU5HgQ,True
136,Cherkovlarni portlatib yuborishadi,AwACAgIAAxkBAAIVVV-jtgsYl_efB8RJb8gRZcj6sds8AAJMCQACwJ8YSdMbXUvfmgyHHgQ,True
137,Qoidalarni va nazariyalarni ayniqsa ularni buzadiganlar yaxshi bilishi kerak.,AwACAgIAAxkBAAIYFV-ks4cSiwrPfTC55XSoe83EpZ1EAALHCgACwJ8gSU7q3WAu6ewGHgQ,True
138,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAIY1F-kvq2Ig5_fp_BnHsyufv2TQU3FAAKgCQAC6uwpSRkzr1kP4cn-HgQ,True
139,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAI_Dl_LuqxrexaKd-7BEVMwzoIcb7VBAAK5CgAC2TlhSgTeDBNy281gHgQ,True
140,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAJBEV_SZTs8p6szd8Ewlsv14Jaa49-eAAKUCQACqCyRSvXDnxh7GgLIHgQ,True
141,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAJBFV_SZWYuPWgeQjgUPBpjsFRYQ40OAAKWCQACqCyRStM0AAG0hZoqDx4E,True
142,"Kutubxona deganda, odatda, ko`plab kitoblar terib qo`yilgan, uzun, katta javonlar joylashgan xonalar ko`z oldimizga keladi.",AwACAgEAAxkBAAJCPl_bm0Kei3mog05fNX4ou9_KOmnfAAKGAQACMC3gRjQm06NvYH1ZHgQ,True
143,"Elektron kutubxonada javonlar vazifasini jildlar, kitoblar vazifasini esa Internet saxifalari bajaradi.",AwACAgEAAxkBAAJCQF_bm1D8cPrhpBHyYuOIPNz0UIeOAAKHAQACMC3gRpgM0a8KdpT0HgQ,True
144,Ular Parijga kirib kelishadi,AwACAgEAAxkBAAJZ82AzY-yltNmqVYZZZkzT3FISK3UkAAKHAQACBfKYRU8yJ6oNJ_j9HgQ,True
145,U bosh egishni bilmasdi,AwACAgEAAxkBAAJaMWAzZQrYINSGp2HBWVfk-sLvzuAHAAKbAQACBfKYRVe_Vsfbf4i9HgQ,True
146,Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,AwACAgIAAxkBAAJabWAzZX3sJaqLK1l49sGjNxiOK-vdAALdCgAC1_CZSSZ5yCYR1rDXHgQ,True
147,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAJapWAzZgzxevhHeq9w1Y3AiSiR9nAIAAKFCwACSwiYSVZGDIhRs39YHgQ,True
148,"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",AwACAgIAAxkBAAJa5mAzZnVVn2wFfBfuDq3mxjwFxdXJAALpCgAC1_CZSRWHDzfUDwABwB4E,True
149,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAJbJGAzZtEu2Z_1xGJhtHHw3ZqLbnnLAAKOCwACSwiYSQSVkTdUpekXHgQ,True
150,"Eksportni subsidiya qilish, importni subsidiya qilishga teng.",AwACAgEAAxkBAAJbZmAzZy3d3PCco27RLLLFJ0H5cuZ2AALIAQACBfKYRUgEdQixWFO1HgQ,True
151,Yolg‘iz o‘zimiz hokimiyatni saqlab qololmaymiz deb aytdi hokim,AwACAgIAAxkBAAJbpmAzZ5NtLzNOl1YJ9OKkFcstkWo6AAINCwAC1_CZSUZYTdXQcBTAHgQ,True
152,"Dastur haqida fikringizni izoh qilib qoldiring, tanqidmi, maqtovmi eshitishga tayyorman.",AwACAgEAAxkBAAJb5mAzaA_dC1zzWQ--S693FxqPGIs5AALZAQACBfKYRZ8RaqrwFaxeHgQ,True
153,Kimlar qatnashishi mumkin,AwACAgEAAxkBAAJcJmAzaQAB7I2aMsBBh8wlg43-UQXXCgAC6wEAAgXymEX4X-Lym-ytPx4E,True
154,"Aslida, dasturchining ish haqi oʻzgarib turadi va bu mutaxassisning tajribasiga bogʻliq.",AwACAgEAAxkBAAJcZWAzaZAWPcKIYdu64kSZ2WZBMNdvAAL2AQACBfKYRa1JPky1V3gpHgQ,True
155,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAJdXWAzaxPqffTFzZo6PYNBZi0TAzEfAAJ_CwACmaiYSfv-Z7Do_f0kHgQ,True
156,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAJaQWAzZS3pu3_2mTGtEY44r_2H2lg1AALVCgAC1_CZSWlk9YL31o2bHgQ,True
157,Eshtimadim demanglar.,AwACAgIAAxkBAAJeXWAzbLNbq8v0oVVB5lZ28HiEWtABAALGCQACchGYSQ7feaGnQ5y3HgQ,True
158,Maqtovlardan mag‘rurlanish nafsni buzadi,AwACAgIAAxkBAAJenWAzbRHjZSeehzxof78kMut7-b3KAALQCwACSwiYSdajUmFx32CeHgQ,True
159,ba'zilarini o‘qib madoring quriydi,AwACAgIAAxkBAAJ18WAzs84DoFkcmVLdJkhiqxu8w1XsAAL0CwACRuKZSedzKL19GGwsHgQ,True
160,Bizning Marg‘ilonda bir qiz bor.,AwACAgIAAxkBAAJ2MWAztCUn6GJKdJxOZNQU0DUl4nrvAAJyCQACOtagSVfpq9UNCRAEHgQ,True
161,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAJ2bmAztI9Im1kzdyJLexddRemK7HJaAAKpCwACiEqgSS7jJtYUnkoMHgQ,True
162,Tavsiya qilaman.,AwACAgIAAxkBAAJ2qGAztOL_uoJBBPEWnm6Zyw1vUQlEAAIWDAACRuKZSb4PhE00rkP5HgQ,True
163,"Suv suyuq boʻlgani kabi, byudjetdan tashqari byudjet ham yomon narsa.",AwACAgIAAxkBAAJ252AztTXkDFxq5jA3FajVWgZreY4qAAKRCQACOtagSYkZ6o-dXJbAHgQ,True
164,Kutilgan natijalar.,AwACAgIAAxkBAAKKumAz6SBa4Pyx9wJqILKGjRaz0AsCAAI2DQAC1C-hScSCEV7rSJG4HgQ,True
165,Kuchli bo'lishni xohlasangiz yolg'iz kurashishni o'rganing.,AwACAgIAAxkBAAEBv4hgOMBJWaMwJtknQ12CgBnGGvUkjAACpwoAAjdFyUnU3LzBsJLnmR4E,True
166,bu sen haqingda qanday o‘yda bo‘lsa,AwACAgIAAxkBAAKK-mAz6YZ-GZtpDysmEg0qsA8Ksrt6AAIaDwAC-gWhSZdVx8lDAAHPXR4E,True
167,Ammo nega bularni soʻrading,AwACAgIAAxkBAAKLeGAz6nX8SYgMJF0zoQoUStYza85LAAI0DwAC-gWhSS1ZjrPC_AjaHgQ,True
168,Bunday mahsulotlardan biri elektr transport vositalarini zaryadlash stantsiyasidir.,AwACAgIAAxkBAAKL72Az623_nu3kIkNuGM85aXxduFtUAAJJDwAC-gWhSQp0Mcgs__ByHgQ,False
169,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAIBb1-g8YHIKkE_St66fVe1NRzWKcMHAALSCgACxSQISblfBLcSlQenHgQ,False
170,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAIUJF-jSV3fRpp8FdUV4uAegWITR_vIAAJADgACfFUZSYbFP40_pPzsHgQ,False
171,"Qayd etilishicha, tabiiy gaz taqsimotini muvozanatlashtirish bo‘yicha maxsus vaqtinchalik choralar ko‘rilmoqda",AwACAgIAAxkBAAIXMF-kI-8PeIcw-2QJ8Fs64td1O67xAALUCQAC-MMgSb73Sj6MCE8xHgQ,False
172,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAIYlV-kutkxug_hZZg_pB6jCGyUzCu9AALHCgACf28hSSUsCCUY2CahHgQ,False
173,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAI_KF_Lv60Gll78JVcshQ-xUZllv1M-AAIdCQACFA9hSuQt6ejpretFHgQ,False
174,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAI_Ql_LwyZbRaq2ip6ve3Pg_mMGmSXPAAITCQACh95gSpz-j4p8H5jTHgQ,False
175,Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,AwACAgIAAxkBAAJBmF_Y0I7EYL-ZZeE1j7fmXewQcfeXAAJdBwACCy3ISuh05MuwWe7WHgQ,False
176,"Kutubxona deganda, odatda, ko`plab kitoblar terib qo`yilgan, uzun, katta javonlar joylashgan xonalar ko`z oldimizga keladi.",AwACAgIAAxkBAAJCbl_cWZiS3dRxhxU1ZWmAVQPbCM0sAAI_CAACsrbhSgrKI7_QaXGoHgQ,False
177,"Elektron kutubxonada javonlar vazifasini jildlar, kitoblar vazifasini esa Internet saxifalari bajaradi.",AwACAgIAAxkBAAJCcF_cWaIzt-8wZNx1wGq_9ZOC8GbzAAJACAACsrbhSu8c5mBVwvw-HgQ,False
178,Dunyodagi eng muqaddas narsalardan biri bu erkinlikdir,AwACAgIAAxkBAAJe4mAzbfV_NsB5fnC64sptfY0W5xTEAALSCQACchGYSbY4gAZQ-J_3HgQ,False
179,Tabiat bizga imkonsiz narsalar sodir bo’lishi ehtimoli borligini o’rgatadi.,AwACAgIAAxkBAAJfI2AzbsTfDxXQfYkVLnoOkCBcnXnOAALvCwACSwiYScrDBie73hXSHgQ,False
180,Monetar siyosatda katta oʻzgarishlar.,AwACAgIAAxkBAAKK4mAz6WK4AAHiyrBwZFTuS3l0ka1T8wACPg0AAtQvoUmVydksG-YpOx4E,False
181,"Hozir bizda jamiyatning boshqa tomonlari, masalan, matbuotni va ilmiy adabiyotlarni to‘liq lotin yozuviga o‘tkazish ishi qolyapti.",AwACAgIAAxkBAAKLYGAz6kjHGc6674rdPyzFnLThAvwCAAIvDwAC-gWhSQfL9DHZ1z6nHgQ,False
182,Qilichbozlikda Temurbek hammadan ustun keldi,AwACAgIAAxkBAAKMbmAz7KryWuTfx2RSlOjKd_gZEfSyAAIpDAACYVmhSSr-pZBGlYypHgQ,True
183,Bir necha kundan so'ng,AwACAgIAAxkBAAKMrmAz7TCNY-KmOa-V7ZW8jH3Sd_O7AAJjDwAC-gWhSaDLpOYxx68CHgQ,True
184,Pul bu kuch,AwACAgIAAxkBAAKM6mAz7YUazOR52UtR24P1C2FfuEldAAJwDwAC-gWhSYQuxZtL-yluHgQ,True
185,Meva-sabzavotlar narxlari bozorlarda bir-biridan ko‘p ham farq qilmaydi.,AwACAgIAAxkBAAKNI2Az7gkKJLTo53PtucXgmGP1x3sDAAJhDQACmmSgSdKqrpMoJBZHHgQ,True
186,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAIBPF-g8V8QG7D-uGOv7WUsV1k0VaNfAAJ0CQACeMsISY0Q13b7t9LLHgQ,True
187,"qaynoq ko'z yoshlari bilan yuz ko'zlarini yuvib, qayg'u alangasida tutaqib yondi, suyaklariga qadar zirqirab og'ridi.",AwACAgIAAxkBAAILOl-hqJmYU9xU0JXFTKluGllQufrzAAJ4CQAC7FIQSfyset6_cNWDHgQ,True
188,Shu marafonni tashkil qilganlarga rahmat.,AwACAgIAAxkBAAIK_V-hp5D2oZxQ45bar8aVrmwb_Gn0AAIjCAAC-QoQSbZXqdJ4xXD5HgQ,True
189,Ammo u yolg‘iz emasdi,AwACAgIAAxkBAAIKvF-hplRNaIhDXcX_2zFS9-ySqgNSAAIDCAAC-QoQSeeQ9J1_GNpdHgQ,True
190,Ular Parijga kirib kelishadi,AwACAgIAAxkBAAIKfl-hpWWcmUDMZPD_LfmT3ErV8fAnAALnBwAC-QoQSQABLIFujdEV6x4E,True
191,Hoziroq ariza yuboring va bizning safimizga qo'shiling. Bunday imkoniyatni qo'ldan boy bermang!,AwACAgIAAxkBAAISOF-jAAGMO18_cStqU8SqqNx7vin0BQACygkAAtY8GEnyIEXc0Ku71x4E,True
192,Lekin buni kamida bir yil sinash kerak.,AwACAgEAAxkBAAIUaF-jjvvmEYbjjdHWd7oHbxMGpM0QAAKlAAMKESFFMPt4VXN0xw8eBA,True
193,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAIUjV-jmJKlZcM44R4xyPRiXexaKcfLAAJhCQACH-sYSdIU6h66K9B9HgQ,True
194,Ilmi ham yomon emas,AwACAgIAAxkBAAIVV1-jthE1nK_ovQttzxFT-0HLo0YOAAJNCQACwJ8YSUYOH29DhBfGHgQ,True
195,"Bizda ingliz tilidagidek, otlarga jins berilmaydi.",AwACAgIAAxkBAAIYKl-ks_ZFjj3FCiZw6Wu54VoTZseKAALQCgACwJ8gSXEXEYhAxEDMHgQ,True
196,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAIZDF-kxvqj3Tlb3ZdeNOxv68a3TEQ7AAJ8CgACpu4pSSS5zh870YKLHgQ,True
197,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAIZRl-kycBkNNT7mZtj-YHkrI_0h4D_AAKsCQAC9MopSfRJfOlB1pGFHgQ,True
198,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAIYaV-kuX00twXmterqeimeCFHh8SCUAAJ9CAAC_4wpSQEDVDfjIg4mHgQ,True
199,"onasidan mash'um xabarni eshitgandan boshlab, tinmay yig'ladi.",AwACAgIAAxkBAAI_aV_Lz4yRVgtu3syyj1Fer_oY4YNYAALgCAAC0pJYSkFWY5mlDULBHgQ,True
200,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAJAIF_NDYYisZwSLuTnNyXM79kgMOI1AAMLAAKR-WlKuQk6O9Rp3qgeBA,True
201,Zolotoy toychoq mukofotiga sazovor bo‘lgan,AwACAgIAAxkBAAJAXV_N0_NWYYcS6wNpOykjUeM57Jc6AAKVCQACRXpwSioGkRO1KW8DHgQ,True
202,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAJB5F_ab1KLPBTtVn9icvqkCKOBb4_RAAKKCgACbRzQSle1KlP-iSqyHgQ,True
203,Kinematik sxema va uni boshqaradigan elastik boshqaruv dasturini ishlab chiqyapmiz.,AwACAgUAAxkBAAJCCF_bJeDt9k6tluW2iMhgLQSuyHK8AAKcAQACt2HZVnosq5GXTuVvHgQ,True
204,"Bu jarayonda mashinaning ichki yonuv dvigateli va uzatmalar qutisi olib tashlanadi, o‘rniga elektr dvigatel, reduktor va kontrollyor o‘rnatiladi.",AwACAgEAAxkBAAJCMF_bmvdxJnzQVDS_lwYoZTTo_sDtAAJ_AQACMC3gRqNq8seZIwLTHgQ,True
205,Labo elektromobilini yarim yil ichida yaratish ko‘zda tutilgan.,AwACAgEAAxkBAAJCNl_bmxgtT9RkEzD3YL-t85r6WQrhAAKCAQACMC3gRnXQfIm6g04OHgQ,True
206,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgEAAxkBAAJCOF_bmyJKZVvMhWppzpPi01rk-5A1AAKDAQACMC3gRt6U2bQInA6zHgQ,True
207,O‘zbekistonda dollarning rasmiy kursi yana oshdi.,AwACAgIAAxkBAAJCaF_cWVzo4PrULZelzdz8SL0yIqtQAAI4CAACsrbhSs15gqvs7Yd9HgQ,True
208,Zalda gulduros qarsaklar yangraydi,AwACAgEAAxkBAAJZ9WAzY_c9UKVIZc_iUZWHKoH4uaFDAAKIAQACBfKYRRSHGANY3_YMHgQ,True
209,Zolotoy toychoq mukofotiga sazovor bo‘lgan,AwACAgEAAxkBAAJap2AzZg4LkdoEaZUXiWwBcasgjIQGAAKyAQACBfKYRb-H2TVfrpvQHgQ,True
210,"Har bir mamlakatda yangi dori-darmonlar ishlab chiqarilganidan keyin u bir necha bosqichda sinovlardan o‘tkaziladi, jumladan vaksinalar ham.",AwACAgEAAxkBAAJa6GAzZn6GQWy3Pmbbu0AIzb_DVR9dAAK8AQACBfKYRa7NwntpaanDHgQ,True
211,Mazkur iltimosnoma yuzasidan taraflar fikri so‘ralgach,AwACAgIAAxkBAAJbKGAzZtQ39KjDglKAOq0x4u4y7OkoAALzCgAC1_CZSYQw9p9H3TGmHgQ,True
212,Olomon qurol-aslaha omborlariga hujum qiladi,AwACAgIAAxkBAAJbaGAzZy5pfFpOtDJvr6bQd3ttLoDbAAL-CgAC1_CZSW_RP6SdAaI0HgQ,True
213,Men bir narsani tushunmayman,AwACAgIAAxkBAAJ3MmAztew9DlySUX_ev5UMYN17gyAoAAIZDAACRuKZST_3Iub_IPO8HgQ,True
214,"Men arxitektor emasman, lekin goʻzallikni yaxshi koʻraman.",AwACAgEAAxkBAAJcKGAzaQos2ZkxAWzLBUn8spFMrM_SAALsAQACBfKYRQL3QlAKGFYyHgQ,True
215,Monopoliyaga qarshi kurashish qo‘mitasi tomonidan qonun hujjatlari talablari buzilganligi holati yuzasidan xususiy ajrim chiqarish yo‘li bilan munosabat bildirildi.,AwACAgIAAxkBAAJd4WAza8KcBVp_bgYJJUDLtJmWwyw7AAKrCwACSwiYSRpR0Y6_t5XxHgQ,True
216,Bunday ta’qib sovet hukumatini tashvishlantirib qo‘yadi,AwACAgIAAxkBAAJeYWAzbLjyqFnMeT_I4JGzrnBJIzwrAALECwACSwiYSTMWbSJDg-XSHgQ,True
217,Toshkent shahri va ikki viloyatda bojxona boshqarmalari boshliqlari o‘zgardi.,AwACAgIAAxkBAAJ3cmAztle7VsJ4SvWaU5tU639WvSpJAAIhDQACMbKhSaHwdX1NTh_3HgQ,True
218,Barchani shu kun bilan tabriklayman!,AwACAgIAAxkBAAJ38mAztuCbGJBLPw_14l9JYj83-Bg0AAI1DAACRuKZSSk0jeW7SNTjHgQ,True
219,Yangi avlod patlar bilan bezatilgan soch turmagiga o‘tsin,AwACAgIAAxkBAAJ4MmAztyLWSOPa9xp4etQvCr56M8CrAALqCQACLiGgSc2wogIx8R5bHgQ,True
220,Bu narsa badgumonlikka olib keladi,AwACAgIAAxkBAAJ4cmAzt44kU_u1grY9inIw8R9BHuBqAALaCwACqxugSUeEYzbEq5z_HgQ,True
221,o'nta so'zli chiroyli gap bo'lishi mumkin edi.,AwACAgIAAxkBAAJ4smAzt-ihaus70eOu9honzUTz-PyQAAL5CQACLiGgSR2tRqtN5h8yHgQ,True
222,Monopoliyaga qarshi kurashish qo‘mitasi tomonidan qonun hujjatlari talablari buzilganligi holati yuzasidan xususiy ajrim chiqarish yo‘li bilan munosabat bildirildi.,AwACAgIAAxkBAAKLImAz6dT4EbYdQLM_MnK9aNcBEQfOAAL0CwACYVmhSTa5TiuVeEEYHgQ,True
223,"Hozirda mazkur holat yuzasidan bojxona organlari tomonidan jinoyat ishi qo‘zg‘atilib, tegishli tergov organlariga yuborildi.",AwACAgIAAxkBAAKL3GAz6yaOhdnP-XYF9Gqz_HCR6KPpAAJDDwAC-gWhScspoxBaXZzZHgQ,True
224,"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAKMG2Az666jp_xlLhygh3sINB8dVTS1AAJYDQACtsCgSWdsglcUm8RdHgQ,False
225,yomon axloqning qalb sofligiga beradigan zarari esa qo'rqinchliroqdir.,AwACAgIAAxkBAAKMWGAz7IcUvZ0xPcE-EPWSqJn9BkYfAAL7DAACsX6hSWGoRKWIOO7_HgQ,False
226,"Ish, sevgi va hayot o’yinida shiddatli va adolatli o’ynang",AwACAgIAAxkBAAKMl2Az7QABI_QQv_vMqBDzbNBQY0DCuQACXg8AAvoFoUlaopzgeTOj1x4E,False
227,Lekin buni kamida bir yil sinash kerak.,AwACAgIAAxkBAAIBPl-g8WHv4GHS5ZSOZ-cK7LAlytYaAALPCgACxSQISQe9_RhQ58mQHgQ,False
228,"muhammad yusuf ijodining o'ziga xos xususiyati shundaki, u juda oson o'qiladi, sodda, xalqchil.",AwACAgIAAxkBAAIUJl-jSbu6Aw_6EbJItDxTcTAvOCA0AAJBDgACfFUZSV-FR6SaIt98HgQ,False
229,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAIXMl-kJDDELIT4CJ_eF0wXSOKMSXnHAALWCQAC-MMgSb03IV3JNoLoHgQ,False
230,"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAIZSl-kydRp6xT7cgQ8OeeA-nHm5vdPAAKuCQAC9MopScgZpSwmUrDvHgQ,False
231,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAI_M1_LwP4kUG5--SLpfBfLQ9iuiO41AAItCgACVNRhSva59cj3yxEsHgQ,False
232,vazirlar mahkamasining yangi tarkibi shakllantirilguniga qadar mamlakat prezidentining qaroriga muvofiq o'z faoliyatini davom ettirib turadi.,AwACAgIAAxkBAAI_xV_Mlfq72tfMHhA4kb9TAUHrQWRsAAKuCAAC4J1oSvTFpy6c2ypaHgQ,False
233,Odamlarning tabaqaga bo‘linishi bekor qilinadi,AwACAgIAAxkBAAJAcl_OO6NIldK8oPqzLdXw27hDPW_FAAKzCAACJN1wSv89AAFG3_oxtx4E,False
234,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAJChV_cWnCbzA1U_ip3vVLAZbWqlYT5AAJKCAACsrbhSs6nOKGr11PWHgQ,False
235,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgEAAxkBAAJCsF_dkulMDOqXuLI-vmzZOZ3zeF3pAALxAAMZafFGuIo3MvHfq_QeBA,False
236,shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAJEp1_0Naw5kYwBOnn6uJFhM33WyTSZAALkCQACnh2gS0Jg7bhJ570PHgQ,False
237,"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAJHUWAbX9Hhr-92sWZRcmMNIytLnv63AAJWCwACJFLgSCtCORgm7kkKHgQ,False
238,Qisqa muddatlarda kuz-qish mavsumida muqobil yoqilg‘i turlaridan foydalanishni amalga oshirish ko‘zda tutilgan.,AwACAgIAAxkBAAKNDWAz7b4as2-Fbi3VC_QIY0WjzE8vAAJbDQACmmSgSbWpddR5wb7rHgQ,True
239,Sobiq ittifoq tarixidagi eng dahshatli zilzila sifatida qayd etilgan.,AwACAgIAAxkBAAEBvhdgOL6AluHI2qayzNAW8QABhpllTZwAApMKAAI3RclJu89SHEjEy4geBA,True
